transacao_id,data,ano,mes,trimestre,cliente_id,marca_id,produto_id,tipo_produto,valor_contrato,receita,cidade,segmento
T00907,2022-04-15,2022,4,Q2,C0039,3,P014,Poupanca,25607.92,256.08,Leiria,PME
T00087,2022-04-16,2022,4,Q2,C0013,1,P003,Credito,139558.81,11443.82,Porto,Corporate
T02312,2022-04-16,2022,4,Q2,C0018,2,P006,Seguro Vida,1661.59,365.55,Aveiro,Particular
T00054,2022-04-16,2022,4,Q2,C0015,1,P004,Deposito,6147.31,129.09,Lisboa,Particular
T02343,2022-04-16,2022,4,Q2,C0040,3,P011,Fundo,98964.09,791.71,Setubal,Particular
T01263,2022-04-16,2022,4,Q2,C0025,3,P012,Fundo,31642.31,632.85,Porto,Particular
T01955,2022-04-17,2022,4,Q2,C0018,3,P013,Gestao,230757.38,2769.09,Coimbra,Particular
T01937,2022-04-17,2022,4,Q2,C0020,1,P004,Deposito,42294.91,888.19,Setubal,Particular
T00254,2022-04-17,2022,4,Q2,C0040,3,P013,Gestao,443352.63,5320.23,Setubal,Particular
T01015,2022-04-17,2022,4,Q2,C0010,2,P009,Seguro Saude,7769.71,1942.43,Porto,PME
T00015,2022-04-17,2022,4,Q2,C0022,2,P007,Seguro Auto,1310.2,242.39,Evora,Particular
T01125,2022-04-17,2022,4,Q2,C0041,2,P007,Seguro Auto,1762.58,326.08,Leiria,Particular
T01471,2022-04-18,2022,4,Q2,C0033,1,P002,Credito,43721.17,1530.24,Aveiro,Particular
T00645,2022-04-18,2022,4,Q2,C0011,1,P002,Credito,202062.81,7072.2,Viseu,Particular
T00234,2022-04-18,2022,4,Q2,C0039,3,P012,Fundo,7525.27,150.51,Leiria,PME
T02207,2022-04-18,2022,4,Q2,C0007,3,P014,Poupanca,20202.74,202.03,Braga,Particular
T00196,2022-04-18,2022,4,Q2,C0010,3,P011,Fundo,75689.15,605.51,Viseu,PME
T02593,2022-04-19,2022,4,Q2,C0026,2,P008,Seguro Habitacao,1302.58,260.52,Porto,PME
T01622,2022-04-19,2022,4,Q2,C0004,1,P004,Deposito,34066.32,715.39,Coimbra,PME
T01883,2022-04-19,2022,4,Q2,C0036,2,P007,Seguro Auto,1450.78,268.39,Aveiro,Corporate
T02660,2022-04-19,2022,4,Q2,C0042,3,P011,Fundo,52110.14,416.88,Setubal,Particular
T00056,2022-04-20,2022,4,Q2,C0010,3,P011,Fundo,81303.07,650.42,Viseu,PME
T00563,2022-04-20,2022,4,Q2,C0022,1,P001,Deposito,24488.14,293.86,Lisboa,Particular
T02101,2022-04-21,2022,4,Q2,C0041,2,P007,Seguro Auto,1522.03,281.58,Leiria,Particular
T02200,2022-04-21,2022,4,Q2,C0018,2,P009,Seguro Saude,5755.12,1438.78,Aveiro,Particular
T01688,2022-04-22,2022,4,Q2,C0042,2,P007,Seguro Auto,754.18,139.52,Viseu,Particular
T00855,2022-04-22,2022,4,Q2,C0001,3,P011,Fundo,51051.19,408.41,Viseu,Particular
T01201,2022-04-22,2022,4,Q2,C0014,1,P005,Cartao,4648.3,269.6,Evora,Particular
T00944,2022-04-22,2022,4,Q2,C0035,3,P013,Gestao,340103.53,4081.24,Setubal,Private Banking
T00630,2022-04-23,2022,4,Q2,C0019,3,P011,Fundo,12824.86,102.6,Lisboa,Particular
T00637,2022-04-24,2022,4,Q2,C0029,1,P005,Cartao,1001.03,58.06,Faro,PME
T00321,2022-04-24,2022,4,Q2,C0007,3,P014,Poupanca,6284.43,62.84,Braga,Particular
T00417,2022-04-24,2022,4,Q2,C0026,1,P002,Credito,130745.72,4576.1,Leiria,PME
T01756,2022-04-24,2022,4,Q2,C0004,3,P014,Poupanca,28653.21,286.53,Porto,PME
T02399,2022-04-25,2022,4,Q2,C0008,1,P001,Deposito,48121.57,577.46,Viseu,Corporate
T00116,2022-04-25,2022,4,Q2,C0018,3,P012,Fundo,38109.27,762.19,Coimbra,Particular
T01640,2022-04-26,2022,4,Q2,C0040,2,P007,Seguro Auto,746.66,138.13,Leiria,Particular
T00437,2022-04-26,2022,4,Q2,C0008,1,P005,Cartao,4968.72,288.19,Viseu,Corporate
T00766,2022-04-26,2022,4,Q2,C0030,2,P007,Seguro Auto,491.86,90.99,Coimbra,Particular
T00225,2022-04-27,2022,4,Q2,C0023,3,P012,Fundo,8596.37,171.93,Setubal,Particular
T01020,2022-04-28,2022,4,Q2,C0011,1,P004,Deposito,22229.12,466.81,Viseu,Particular
T02348,2022-04-28,2022,4,Q2,C0039,3,P010,Fundo,82569.25,1238.54,Leiria,PME
T02038,2022-04-28,2022,4,Q2,C0023,3,P014,Poupanca,2309.32,23.09,Setubal,Particular
T01837,2022-04-29,2022,4,Q2,C0039,3,P014,Poupanca,29234.51,292.35,Leiria,PME
T02767,2022-04-30,2022,4,Q2,C0036,1,P001,Deposito,14184.06,170.21,Setubal,Corporate
T01725,2022-05-01,2022,5,Q2,C0003,2,P008,Seguro Habitacao,2369.02,473.8,Lisboa,PME
T00469,2022-05-01,2022,5,Q2,C0032,2,P006,Seguro Vida,3485.02,766.7,Faro,Particular
T00846,2022-05-01,2022,5,Q2,C0010,2,P006,Seguro Vida,2131.29,468.88,Porto,PME
T02717,2022-05-02,2022,5,Q2,C0008,1,P002,Credito,139036.4,4866.27,Viseu,Corporate
T00389,2022-05-02,2022,5,Q2,C0005,3,P014,Poupanca,8502.17,85.02,Viseu,Particular
T01662,2022-05-03,2022,5,Q2,C0031,1,P002,Credito,94247.29,3298.66,Lisboa,PME
T01068,2022-05-03,2022,5,Q2,C0013,3,P012,Fundo,48177.4,963.55,Viseu,Corporate
T01481,2022-05-03,2022,5,Q2,C0017,3,P011,Fundo,11999.82,96.0,Setubal,Particular
T00333,2022-05-03,2022,5,Q2,C0010,2,P009,Seguro Saude,4201.54,1050.38,Porto,PME
T00061,2022-05-04,2022,5,Q2,C0038,3,P010,Fundo,94811.43,1422.17,Porto,Particular
T00622,2022-05-04,2022,5,Q2,C0024,3,P014,Poupanca,10021.66,100.22,Viseu,Particular
T00422,2022-05-04,2022,5,Q2,C0004,1,P004,Deposito,2070.88,43.49,Coimbra,PME
T02332,2022-05-05,2022,5,Q2,C0042,2,P007,Seguro Auto,1437.0,265.85,Viseu,Particular
T00441,2022-05-05,2022,5,Q2,C0035,1,P005,Cartao,4422.63,256.51,Lisboa,Private Banking
T02659,2022-05-05,2022,5,Q2,C0007,3,P014,Poupanca,20883.56,208.84,Braga,Particular
T01350,2022-05-06,2022,5,Q2,C0005,3,P011,Fundo,81886.33,655.09,Viseu,Particular
T00230,2022-05-07,2022,5,Q2,C0026,3,P010,Fundo,81285.71,1219.29,Faro,PME
T02694,2022-05-07,2022,5,Q2,C0038,3,P012,Fundo,12332.9,246.66,Porto,Particular
T00659,2022-05-08,2022,5,Q2,C0025,2,P007,Seguro Auto,731.48,135.32,Faro,Particular
T01356,2022-05-08,2022,5,Q2,C0023,3,P014,Poupanca,29101.19,291.01,Setubal,Particular
T00369,2022-05-08,2022,5,Q2,C0008,1,P005,Cartao,1195.24,69.32,Viseu,Corporate
T00405,2022-05-08,2022,5,Q2,C0041,2,P006,Seguro Vida,2289.26,503.64,Leiria,Particular
T01945,2022-05-09,2022,5,Q2,C0039,3,P010,Fundo,3759.4,56.39,Leiria,PME
T00550,2022-05-09,2022,5,Q2,C0036,3,P010,Fundo,80150.73,1202.26,Setubal,Corporate
T00511,2022-05-10,2022,5,Q2,C0011,2,P009,Seguro Saude,3293.75,823.44,Leiria,Particular
T01511,2022-05-10,2022,5,Q2,C0023,3,P012,Fundo,45788.65,915.77,Setubal,Particular
T01438,2022-05-10,2022,5,Q2,C0034,3,P012,Fundo,50468.73,1009.37,Setubal,Private Banking
T00931,2022-05-10,2022,5,Q2,C0036,1,P001,Deposito,35193.66,422.32,Setubal,Corporate
T01675,2022-05-11,2022,5,Q2,C0024,2,P008,Seguro Habitacao,1876.18,375.24,Braga,Particular
T02218,2022-05-11,2022,5,Q2,C0033,1,P002,Credito,104305.98,3650.71,Aveiro,Particular
T02032,2022-05-11,2022,5,Q2,C0033,1,P004,Deposito,9822.76,206.28,Aveiro,Particular
T01665,2022-05-12,2022,5,Q2,C0039,1,P002,Credito,212261.91,7429.17,Setubal,PME
T00311,2022-05-13,2022,5,Q2,C0035,3,P014,Poupanca,10130.14,101.3,Setubal,Private Banking
T02176,2022-05-13,2022,5,Q2,C0040,3,P012,Fundo,38324.02,766.48,Setubal,Particular
T01278,2022-05-13,2022,5,Q2,C0018,3,P013,Gestao,110545.61,1326.55,Coimbra,Particular
T01991,2022-05-14,2022,5,Q2,C0007,3,P011,Fundo,88389.59,707.12,Braga,Particular
T01952,2022-05-14,2022,5,Q2,C0007,2,P006,Seguro Vida,3741.17,823.06,Evora,Particular
T00055,2022-05-14,2022,5,Q2,C0024,1,P004,Deposito,4167.07,87.51,Faro,Particular
T01933,2022-05-14,2022,5,Q2,C0007,2,P008,Seguro Habitacao,2373.77,474.75,Evora,Particular
T01642,2022-05-15,2022,5,Q2,C0019,3,P010,Fundo,34421.83,516.33,Lisboa,Particular
T01515,2022-05-15,2022,5,Q2,C0012,1,P004,Deposito,4821.78,101.26,Evora,Private Banking
T01147,2022-05-17,2022,5,Q2,C0002,3,P011,Fundo,18685.24,149.48,Faro,Private Banking
T01961,2022-05-19,2022,5,Q2,C0037,3,P011,Fundo,90532.63,724.26,Viseu,Particular
T01291,2022-05-19,2022,5,Q2,C0019,3,P012,Fundo,51162.27,1023.25,Lisboa,Particular
T01598,2022-05-20,2022,5,Q2,C0005,1,P005,Cartao,3863.57,224.09,Aveiro,Particular
T00222,2022-05-20,2022,5,Q2,C0028,1,P004,Deposito,31753.56,666.82,Aveiro,Particular
T02711,2022-05-20,2022,5,Q2,C0010,2,P008,Seguro Habitacao,742.08,148.42,Porto,PME
T02685,2022-05-20,2022,5,Q2,C0040,3,P013,Gestao,219435.23,2633.22,Setubal,Particular
T02041,2022-05-21,2022,5,Q2,C0023,2,P007,Seguro Auto,581.91,107.65,Leiria,Particular
T01027,2022-05-21,2022,5,Q2,C0005,3,P014,Poupanca,9965.83,99.66,Viseu,Particular
T02606,2022-05-23,2022,5,Q2,C0011,2,P007,Seguro Auto,865.02,160.03,Leiria,Particular
T01611,2022-05-23,2022,5,Q2,C0028,1,P003,Credito,48927.83,4012.08,Aveiro,Particular
T00948,2022-05-23,2022,5,Q2,C0012,1,P003,Credito,124036.0,10170.95,Evora,Private Banking
T01428,2022-05-24,2022,5,Q2,C0034,3,P011,Fundo,1327.43,10.62,Setubal,Private Banking
T02720,2022-05-25,2022,5,Q2,C0025,3,P014,Poupanca,22700.1,227.0,Porto,Particular
T01423,2022-05-25,2022,5,Q2,C0036,3,P012,Fundo,77946.48,1558.93,Setubal,Corporate
T02123,2022-05-26,2022,5,Q2,C0024,2,P006,Seguro Vida,3975.91,874.7,Braga,Particular
T00801,2022-05-26,2022,5,Q2,C0028,1,P002,Credito,127616.96,4466.59,Aveiro,Particular
T01117,2022-05-27,2022,5,Q2,C0034,3,P013,Gestao,131721.68,1580.66,Setubal,Private Banking
T02014,2022-05-27,2022,5,Q2,C0022,3,P010,Fundo,55056.58,825.85,Coimbra,Particular
T00925,2022-05-28,2022,5,Q2,C0041,3,P011,Fundo,3351.54,26.81,Leiria,Particular
T02703,2022-05-28,2022,5,Q2,C0021,1,P002,Credito,172178.5,6026.25,Aveiro,PME
T00704,2022-05-29,2022,5,Q2,C0023,3,P013,Gestao,313707.5,3764.49,Setubal,Particular
T00932,2022-05-29,2022,5,Q2,C0022,1,P005,Cartao,709.45,41.15,Lisboa,Particular
T01031,2022-05-29,2022,5,Q2,C0029,2,P008,Seguro Habitacao,1245.94,249.19,Aveiro,PME
T02719,2022-05-30,2022,5,Q2,C0036,2,P006,Seguro Vida,1906.71,419.48,Aveiro,Corporate
T02695,2022-05-30,2022,5,Q2,C0026,2,P008,Seguro Habitacao,1752.41,350.48,Porto,PME
T00945,2022-05-30,2022,5,Q2,C0018,3,P010,Fundo,25818.07,387.27,Coimbra,Particular
T00909,2022-05-30,2022,5,Q2,C0019,1,P005,Cartao,1255.82,72.84,Braga,Particular
T00500,2022-05-31,2022,5,Q2,C0004,2,P008,Seguro Habitacao,893.02,178.6,Braga,PME
T00721,2022-05-31,2022,5,Q2,C0002,2,P008,Seguro Habitacao,638.15,127.63,Setubal,Private Banking
T00318,2022-06-01,2022,6,Q2,C0007,2,P008,Seguro Habitacao,1820.44,364.09,Evora,Particular
T00309,2022-06-01,2022,6,Q2,C0026,3,P011,Fundo,89969.22,719.75,Faro,PME
T00224,2022-06-01,2022,6,Q2,C0019,3,P013,Gestao,253361.24,3040.33,Lisboa,Particular
T01416,2022-06-01,2022,6,Q2,C0017,3,P010,Fundo,38897.1,583.46,Setubal,Particular
T02402,2022-06-01,2022,6,Q2,C0028,3,P014,Poupanca,26373.36,263.73,Coimbra,Particular
T00662,2022-06-02,2022,6,Q2,C0012,2,P007,Seguro Auto,1491.91,276.0,Faro,Private Banking
T00902,2022-06-02,2022,6,Q2,C0012,3,P011,Fundo,73772.87,590.18,Faro,Private Banking
T00470,2022-06-02,2022,6,Q2,C0041,2,P006,Seguro Vida,3245.88,714.09,Leiria,Particular
T00064,2022-06-03,2022,6,Q2,C0010,2,P006,Seguro Vida,2107.26,463.6,Porto,PME
T02325,2022-06-03,2022,6,Q2,C0034,3,P014,Poupanca,11601.14,116.01,Setubal,Private Banking
T02578,2022-06-03,2022,6,Q2,C0029,1,P001,Deposito,11017.54,132.21,Faro,PME
T00835,2022-06-03,2022,6,Q2,C0005,1,P003,Credito,162862.51,13354.73,Aveiro,Particular
T02550,2022-06-03,2022,6,Q2,C0036,3,P013,Gestao,356959.36,4283.51,Setubal,Corporate
T02437,2022-06-03,2022,6,Q2,C0010,3,P014,Poupanca,19578.11,195.78,Viseu,PME
T02569,2022-06-03,2022,6,Q2,C0016,3,P012,Fundo,69104.24,1382.08,Coimbra,Particular
T02334,2022-06-03,2022,6,Q2,C0011,2,P009,Seguro Saude,6379.73,1594.93,Leiria,Particular
T01651,2022-06-04,2022,6,Q2,C0033,1,P002,Credito,75402.11,2639.07,Aveiro,Particular
T00219,2022-06-04,2022,6,Q2,C0011,1,P004,Deposito,23465.68,492.78,Viseu,Particular
T00585,2022-06-04,2022,6,Q2,C0039,1,P001,Deposito,20441.11,245.29,Setubal,PME
T00215,2022-06-06,2022,6,Q2,C0030,2,P006,Seguro Vida,2497.94,549.55,Coimbra,Particular
T01773,2022-06-06,2022,6,Q2,C0002,3,P014,Poupanca,5013.7,50.14,Faro,Private Banking
T02737,2022-06-06,2022,6,Q2,C0015,1,P005,Cartao,1188.13,68.91,Lisboa,Particular
T02733,2022-06-06,2022,6,Q2,C0003,3,P011,Fundo,44417.03,355.34,Porto,PME
T02520,2022-06-06,2022,6,Q2,C0013,1,P004,Deposito,19075.09,400.58,Porto,Corporate
T01517,2022-06-07,2022,6,Q2,C0005,2,P007,Seguro Auto,786.32,145.47,Coimbra,Particular
T01747,2022-06-07,2022,6,Q2,C0014,1,P004,Deposito,34006.97,714.15,Evora,Particular
T00636,2022-06-07,2022,6,Q2,C0029,1,P004,Deposito,25783.7,541.46,Faro,PME
T01656,2022-06-07,2022,6,Q2,C0040,1,P003,Credito,128636.69,10548.21,Lisboa,Particular
T02777,2022-06-08,2022,6,Q2,C0014,2,P007,Seguro Auto,856.1,158.38,Porto,Particular
T01921,2022-06-08,2022,6,Q2,C0033,1,P001,Deposito,44682.32,536.19,Aveiro,Particular
T02776,2022-06-08,2022,6,Q2,C0029,2,P009,Seguro Saude,2235.69,558.92,Aveiro,PME
T02416,2022-06-08,2022,6,Q2,C0042,2,P009,Seguro Saude,4603.21,1150.8,Viseu,Particular
T01859,2022-06-09,2022,6,Q2,C0023,3,P014,Poupanca,13277.1,132.77,Setubal,Particular
T00713,2022-06-09,2022,6,Q2,C0014,2,P008,Seguro Habitacao,2466.52,493.3,Porto,Particular
T00208,2022-06-09,2022,6,Q2,C0019,1,P005,Cartao,2260.56,131.11,Braga,Particular
T01376,2022-06-09,2022,6,Q2,C0041,3,P014,Poupanca,24346.75,243.47,Leiria,Particular
T00974,2022-06-09,2022,6,Q2,C0031,1,P003,Credito,97200.55,7970.45,Lisboa,PME
T00644,2022-06-09,2022,6,Q2,C0036,3,P012,Fundo,12820.69,256.41,Setubal,Corporate
T01047,2022-06-10,2022,6,Q2,C0041,1,P004,Deposito,30884.44,648.57,Viseu,Particular
T00494,2022-06-10,2022,6,Q2,C0029,2,P008,Seguro Habitacao,702.02,140.4,Aveiro,PME
T02013,2022-06-10,2022,6,Q2,C0017,3,P011,Fundo,10742.5,85.94,Setubal,Particular
T02510,2022-06-11,2022,6,Q2,C0036,3,P013,Gestao,61380.44,736.57,Setubal,Corporate
T00745,2022-06-11,2022,6,Q2,C0024,3,P010,Fundo,50708.05,760.62,Viseu,Particular
T00450,2022-06-11,2022,6,Q2,C0026,3,P012,Fundo,10153.94,203.08,Faro,PME
T00380,2022-06-11,2022,6,Q2,C0022,2,P009,Seguro Saude,5763.82,1440.95,Evora,Particular
T01770,2022-06-12,2022,6,Q2,C0028,3,P012,Fundo,15712.05,314.24,Coimbra,Particular
T00265,2022-06-12,2022,6,Q2,C0001,2,P008,Seguro Habitacao,1009.74,201.95,Lisboa,Particular
T01153,2022-06-13,2022,6,Q2,C0027,3,P010,Fundo,36731.68,550.98,Braga,Particular
T01083,2022-06-13,2022,6,Q2,C0013,1,P002,Credito,102276.17,3579.67,Porto,Corporate
T00293,2022-06-13,2022,6,Q2,C0020,1,P003,Credito,80091.48,6567.5,Setubal,Particular
T01373,2022-06-13,2022,6,Q2,C0009,1,P005,Cartao,4921.18,285.43,Braga,PME
T02133,2022-06-14,2022,6,Q2,C0031,1,P002,Credito,219621.51,7686.75,Lisboa,PME
T00110,2022-06-14,2022,6,Q2,C0020,3,P014,Poupanca,12640.26,126.4,Aveiro,Particular
T01456,2022-06-15,2022,6,Q2,C0001,1,P001,Deposito,9380.94,112.57,Coimbra,Particular
T02639,2022-06-15,2022,6,Q2,C0018,3,P011,Fundo,4181.53,33.45,Coimbra,Particular
T02721,2022-06-15,2022,6,Q2,C0035,3,P013,Gestao,475970.3,5711.64,Setubal,Private Banking
T02800,2022-06-16,2022,6,Q2,C0024,2,P009,Seguro Saude,4782.67,1195.67,Braga,Particular
T02164,2022-06-16,2022,6,Q2,C0022,2,P009,Seguro Saude,7604.05,1901.01,Evora,Particular
T00063,2022-06-16,2022,6,Q2,C0010,2,P007,Seguro Auto,643.34,119.02,Porto,PME
T01997,2022-06-16,2022,6,Q2,C0028,1,P005,Cartao,511.39,29.66,Aveiro,Particular
T00956,2022-06-17,2022,6,Q2,C0017,3,P011,Fundo,89238.41,713.91,Setubal,Particular
T00014,2022-06-17,2022,6,Q2,C0028,1,P001,Deposito,37576.7,450.92,Aveiro,Particular
T00412,2022-06-17,2022,6,Q2,C0032,2,P009,Seguro Saude,4933.13,1233.28,Faro,Particular
T00921,2022-06-18,2022,6,Q2,C0005,1,P002,Credito,243049.05,8506.72,Aveiro,Particular
T02012,2022-06-18,2022,6,Q2,C0018,3,P014,Poupanca,16358.15,163.58,Coimbra,Particular
T00624,2022-06-18,2022,6,Q2,C0039,1,P005,Cartao,2780.75,161.28,Setubal,PME
T01384,2022-06-18,2022,6,Q2,C0007,2,P006,Seguro Vida,3524.62,775.42,Evora,Particular
T02213,2022-06-19,2022,6,Q2,C0007,3,P013,Gestao,338634.2,4063.61,Braga,Particular
T00291,2022-06-19,2022,6,Q2,C0025,1,P001,Deposito,21815.05,261.78,Viseu,Particular
T00485,2022-06-19,2022,6,Q2,C0029,1,P004,Deposito,32422.91,680.88,Faro,PME
T02301,2022-06-19,2022,6,Q2,C0025,1,P002,Credito,156315.22,5471.03,Viseu,Particular
T00566,2022-06-19,2022,6,Q2,C0036,2,P006,Seguro Vida,3346.82,736.3,Aveiro,Corporate
T01086,2022-06-20,2022,6,Q2,C0005,2,P008,Seguro Habitacao,1774.39,354.88,Coimbra,Particular
T02237,2022-06-20,2022,6,Q2,C0015,1,P004,Deposito,47039.87,987.84,Lisboa,Particular
T02364,2022-06-21,2022,6,Q2,C0016,2,P007,Seguro Auto,1714.04,317.1,Coimbra,Particular
T01674,2022-06-21,2022,6,Q2,C0019,1,P005,Cartao,1630.3,94.56,Braga,Particular
T01087,2022-06-22,2022,6,Q2,C0040,1,P004,Deposito,15813.85,332.09,Lisboa,Particular
T02006,2022-06-22,2022,6,Q2,C0018,3,P013,Gestao,283469.32,3401.63,Coimbra,Particular
T02591,2022-06-22,2022,6,Q2,C0022,1,P004,Deposito,10997.27,230.94,Lisboa,Particular
T02284,2022-06-23,2022,6,Q2,C0032,2,P007,Seguro Auto,975.01,180.38,Faro,Particular
T00508,2022-06-23,2022,6,Q2,C0035,1,P002,Credito,145130.31,5079.56,Lisboa,Private Banking
T02265,2022-06-23,2022,6,Q2,C0018,1,P005,Cartao,4662.03,270.4,Setubal,Particular
T02656,2022-06-23,2022,6,Q2,C0003,3,P012,Fundo,83159.53,1663.19,Porto,PME
T00556,2022-06-23,2022,6,Q2,C0041,1,P002,Credito,81730.51,2860.57,Viseu,Particular
T00940,2022-06-24,2022,6,Q2,C0019,3,P011,Fundo,75081.36,600.65,Lisboa,Particular
T00531,2022-06-24,2022,6,Q2,C0005,2,P007,Seguro Auto,1320.64,244.32,Coimbra,Particular
T00539,2022-06-25,2022,6,Q2,C0006,1,P002,Credito,90340.52,3161.92,Evora,Particular
T01951,2022-06-25,2022,6,Q2,C0003,3,P010,Fundo,38362.12,575.43,Porto,PME
T02147,2022-06-25,2022,6,Q2,C0023,1,P001,Deposito,14199.73,170.4,Coimbra,Particular
T00273,2022-06-25,2022,6,Q2,C0032,2,P008,Seguro Habitacao,728.59,145.72,Faro,Particular
T01554,2022-06-26,2022,6,Q2,C0009,1,P002,Credito,79291.63,2775.21,Braga,PME
T00316,2022-06-26,2022,6,Q2,C0004,1,P003,Credito,102549.2,8409.03,Coimbra,PME
T00033,2022-06-27,2022,6,Q2,C0017,3,P013,Gestao,159738.55,1916.86,Setubal,Particular
T01485,2022-06-27,2022,6,Q2,C0024,2,P009,Seguro Saude,7104.29,1776.07,Braga,Particular
T02262,2022-06-28,2022,6,Q2,C0019,3,P013,Gestao,396760.28,4761.12,Lisboa,Particular
T00574,2022-06-28,2022,6,Q2,C0026,2,P006,Seguro Vida,3282.02,722.04,Porto,PME
T01787,2022-06-29,2022,6,Q2,C0007,2,P007,Seguro Auto,419.43,77.59,Evora,Particular
T01462,2022-06-30,2022,6,Q2,C0039,3,P012,Fundo,35437.5,708.75,Leiria,PME
T02566,2022-06-30,2022,6,Q2,C0012,1,P003,Credito,204956.17,16806.41,Evora,Private Banking
T01375,2022-07-01,2022,7,Q3,C0014,1,P004,Deposito,31717.81,699.37,Evora,Particular
T00764,2022-07-02,2022,7,Q3,C0012,1,P004,Deposito,10963.83,241.75,Evora,Private Banking
T01457,2022-07-02,2022,7,Q3,C0040,1,P005,Cartao,4457.19,271.45,Lisboa,Particular
T01130,2022-07-03,2022,7,Q3,C0014,1,P002,Credito,127480.21,4684.9,Evora,Particular
T02211,2022-07-03,2022,7,Q3,C0027,3,P013,Gestao,173847.22,2190.48,Braga,Particular
T00226,2022-07-04,2022,7,Q3,C0038,3,P014,Poupanca,16197.9,170.08,Porto,Particular
T02263,2022-07-04,2022,7,Q3,C0039,1,P001,Deposito,4296.31,54.14,Setubal,PME
T01188,2022-07-04,2022,7,Q3,C0013,2,P009,Seguro Saude,3383.59,888.2,Coimbra,Corporate
T01676,2022-07-04,2022,7,Q3,C0024,3,P011,Fundo,24368.07,204.69,Viseu,Particular
T00343,2022-07-04,2022,7,Q3,C0024,3,P014,Poupanca,14802.46,155.42,Viseu,Particular
T01431,2022-07-05,2022,7,Q3,C0022,3,P014,Poupanca,25893.58,271.89,Coimbra,Particular
T00963,2022-07-05,2022,7,Q3,C0024,3,P012,Fundo,50714.56,1065.0,Viseu,Particular
T02048,2022-07-06,2022,7,Q3,C0018,1,P004,Deposito,17665.7,389.53,Setubal,Particular
T00502,2022-07-07,2022,7,Q3,C0001,1,P003,Credito,113960.29,9811.98,Coimbra,Particular
T01410,2022-07-08,2022,7,Q3,C0003,3,P014,Poupanca,20384.95,214.04,Porto,PME
T01653,2022-07-08,2022,7,Q3,C0036,1,P001,Deposito,29797.3,375.45,Setubal,Corporate
T01177,2022-07-08,2022,7,Q3,C0036,3,P013,Gestao,306079.22,3856.6,Setubal,Corporate
T02531,2022-07-08,2022,7,Q3,C0022,2,P008,Seguro Habitacao,1487.38,312.35,Evora,Particular
T02413,2022-07-08,2022,7,Q3,C0031,1,P004,Deposito,48907.35,1078.4,Lisboa,PME
T00912,2022-07-08,2022,7,Q3,C0022,2,P007,Seguro Auto,1636.76,317.94,Evora,Particular
T02731,2022-07-08,2022,7,Q3,C0037,3,P010,Fundo,23485.46,369.89,Viseu,Particular
T00678,2022-07-08,2022,7,Q3,C0020,3,P010,Fundo,5226.94,82.32,Aveiro,Particular
T01308,2022-07-09,2022,7,Q3,C0026,2,P006,Seguro Vida,3356.88,775.44,Porto,PME
T00588,2022-07-10,2022,7,Q3,C0026,1,P003,Credito,213276.03,18363.06,Leiria,PME
T00724,2022-07-10,2022,7,Q3,C0021,1,P005,Cartao,4929.33,300.19,Aveiro,PME
T00997,2022-07-10,2022,7,Q3,C0028,3,P011,Fundo,90296.49,758.49,Coimbra,Particular
T00842,2022-07-10,2022,7,Q3,C0023,3,P012,Fundo,19104.07,401.18,Setubal,Particular
T00506,2022-07-10,2022,7,Q3,C0037,2,P008,Seguro Habitacao,2241.06,470.62,Setubal,Particular
T00181,2022-07-10,2022,7,Q3,C0025,2,P006,Seguro Vida,3182.68,735.2,Faro,Particular
T02433,2022-07-11,2022,7,Q3,C0014,3,P011,Fundo,80940.13,679.9,Viseu,Particular
T02614,2022-07-12,2022,7,Q3,C0005,1,P003,Credito,201953.69,17388.21,Aveiro,Particular
T01121,2022-07-12,2022,7,Q3,C0031,1,P002,Credito,120842.26,4440.95,Lisboa,PME
T00235,2022-07-13,2022,7,Q3,C0035,1,P004,Deposito,14565.28,321.16,Lisboa,Private Banking
T02087,2022-07-14,2022,7,Q3,C0037,2,P008,Seguro Habitacao,2464.69,517.59,Setubal,Particular
T00178,2022-07-14,2022,7,Q3,C0019,1,P004,Deposito,15969.92,352.14,Braga,Particular
T01084,2022-07-15,2022,7,Q3,C0004,1,P004,Deposito,27647.47,609.63,Coimbra,PME
T00853,2022-07-15,2022,7,Q3,C0025,2,P007,Seguro Auto,1074.7,208.76,Faro,Particular
T01180,2022-07-15,2022,7,Q3,C0037,2,P008,Seguro Habitacao,671.01,140.91,Setubal,Particular
T00730,2022-07-16,2022,7,Q3,C0003,2,P009,Seguro Saude,5216.5,1369.33,Lisboa,PME
T02206,2022-07-16,2022,7,Q3,C0022,1,P004,Deposito,9391.83,207.09,Lisboa,Particular
T00995,2022-07-17,2022,7,Q3,C0011,1,P004,Deposito,45129.61,995.11,Viseu,Particular
T02076,2022-07-17,2022,7,Q3,C0041,2,P007,Seguro Auto,1413.62,274.6,Leiria,Particular
T01069,2022-07-17,2022,7,Q3,C0026,3,P012,Fundo,26717.14,561.06,Faro,PME
T02318,2022-07-18,2022,7,Q3,C0041,2,P006,Seguro Vida,2985.48,689.65,Leiria,Particular
T00741,2022-07-18,2022,7,Q3,C0004,2,P008,Seguro Habitacao,2135.54,448.47,Braga,PME
T00352,2022-07-18,2022,7,Q3,C0024,3,P012,Fundo,79694.83,1673.6,Viseu,Particular
T01157,2022-07-18,2022,7,Q3,C0005,1,P002,Credito,135256.96,4970.69,Aveiro,Particular
